instructions:u,cycles:u
1178842,941177
1178082,959824
1283633,955660
2137688,1105041
1875273,1043383
1232234,957118
2237876,1240352
1425590,1004560
1225615,938430
1542101,1015806
2297110,1179717
1416338,983499
1403574,985270
1364661,961658
1748308,1005790
1473908,1070522
1261531,920382
1507450,1001385
2271988,1198006
2023724,1167210
1586648,1022645
2260597,1153718
1475314,1028874
1516537,1039863
1358334,945318
1459491,961339
1996579,1136318
1558287,978454
2279995,1232564
1512630,1058934
1530380,1025007
2381680,1168268
1896522,1150270
1339066,938057
1256566,974789
2007335,1104145
1458949,1014512
1577876,1075713
2388341,1238725
2176163,1217926
1250114,936305
2375850,1186679
1602915,1108805
1167823,932941
1298036,970993
1900624,1023905
1987040,1081467
1719065,1091925
2431767,1313575
1516332,945704
1659875,1087153
1581341,985348
1532823,998059
1883242,1022712
1658260,1029653
2395701,1234569
1636775,1099559
1599428,1031165
2539198,1241516
1519362,991860
1285676,972297
1590444,963882
2421142,1228701
1670841,1054263
1665996,1067220
2586940,1309879
2182389,1112514
1860543,1104389
1468970,976767
1107439,456596
None,None
None,None
None,None
None,None
None,None
None,None
None,None
596,8587
1139709,917453
1259934,960317
4846678,2140536
4369133,1919748
403345,644891
369268,613592
520756,730929
771831,1003092
772304,961521
357531,586301
1006249,912635
653226,727344
1208909,953381
857373,934813
540017,622669
1237,3973
1237,2933
625859,489471
2794606,1976603
2399541,1976988
5207957,2000029
4512713,1984728
2961750,1993684
2746107,1933100
2927219,1975742
3120379,2025391
2890316,2031511
3394179,2023002
2178390,2298025
2063023,1944668
2845471,2179956
2822362,2180402
3032250,2146937
2347473,2093955
2400176,2034402
2563904,1951552
2994547,2156105
2897133,2095690
2669930,2213601
2745433,2258071
2636392,2166330
2551856,2078803
2941237,2188146
2554689,2148110
2163892,2153281
3079299,2202372
2581063,2273298
2358209,2121719
2533904,2147331
2440609,2146748
3099940,2131522
2780894,2124544
2457917,2262903
2915331,2249950
2381720,2168918
1565692,1813625
3776341,3539891
4645907,3914941
2972645,2450617
4598653,4459267
1975430,2402805
2466549,2122528
1863412,2162025
2120997,2159727
3624472,2039938
3064865,2906497
2365255,2225317
3382183,3410592
3491709,2890621
2477690,2661467
2492251,2627897
3175590,2950604
2596483,3033175
4448315,4172542
6738020,2356008
6478763,2227876
2309346,2094543
2894204,3210767
5481911,6018445
3577258,4217628
1035228,1195316
0,0
26405,51973
351356,513574
4342046,4341146
4174398,3967623
5170685,4336340
4169487,4252052
4547637,3693920
3621019,3029030
3185922,2955278
4875958,4252614
4916297,4351247
4616521,4237460
4663167,4324571
3485064,3439342
4034777,3607896
2382066,2609352
3379982,3119915
3808436,4061606
3957945,3873536
5106651,4153552
5038944,4224454
4664766,3999030
5565822,4013598
5515660,4025816
7194972,4340275
16524984,14699222
5579101,4390470
19238524,17262475
4111831,4186202
2900473,2936516
2487920,2615443
2382239,2260673
3431816,2484083
4410832,2158336
2308250,2471936
2538818,2131461
3629935,3361690
4718128,4248734
4379708,4317790
4167830,3802663
3709497,3510220
3650884,3666316
2522509,2478563
3170170,3509369
13112659,10527942
2231100,2275569
4669585,2333186
3141346,2275810
5968780,4297959
2965416,3236739
0,0
0,0
1594982,1069673
298065,613015
472375,664021
5868627,2233004
5000495,1827855
826442,812320
348465,596503
476270,782988
1151259,987545
898855,941705
1023010,867149
1838708,1227428
434302,728672
682795,949984
432183,706422
788096,1063709
512125,760939
665061,826235
484960,725477
775397,1002079
2260660,1920275
3988610,1682406
6146056,2037767
6240246,2069557
6096056,2023878
6290777,2085286
4745896,2152784
3991435,2357894
4184176,2345478
4015076,2368664
4039328,2368214
3967386,2277269
3984134,2388372
4155011,2401844
4060016,2385385
3881434,2375179
3920361,2388265
4276936,2382975
4097246,2316604
4259132,2384956
4060683,2384677
4052807,2388827
3935012,2379695
4054118,2388281
4064326,2387227
3849034,2196213
4231587,2389912
4095709,2382777
4260175,2384972
4181328,2374390
4287159,2385199
4056218,2285923
4192167,2319321
3980918,2388013
4200097,2383440
3976117,2387183
4161100,2373869
3943037,2387275
3945422,2388110
3939892,2290351
4117791,2392238
4218354,2384710
4200700,2383302
1982899,1104022
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
10785,14097
3729056,2220139
4156010,2388644
4270731,2386131
4235113,2359277
4214505,2390757
4107375,2388382
3886961,2357759
4118285,2384586
3975583,2386920
4130628,2384562
4085091,2376160
4170599,2392934
4148600,2394638
4019541,2361510
4076296,2389410
4070938,2388767
4028974,2383663
4122373,2375971
4176093,2386702
4174793,2387780
4029080,2358204
4019713,2387206
4142234,2386389
4207460,2386744
4104324,2397047
4130188,2385794
4107451,2388822
4073626,2366155
4209562,2389532
3988732,2388178
4033618,2385991
4090644,2371622
4146400,2392941
4205912,2386199
4120484,2360136
4185104,2389610
3950401,2385490
3975365,2387437
4132054,2380094
4207834,2389151
4052597,2393952
4138934,2371024
4132061,2385003
4123655,2383955
4021587,2385393
4050412,2373630
4023823,2391030
4114511,2384983
4032817,2367907
4112921,2389611
4183265,2383900
3930108,2383604
4083572,2376195
4203096,2388289
4207127,2384995
4261709,2366713
4066717,2401134
4117532,2388018
3994546,2383986
4038813,2372852
4164377,2385490
4097367,2383974
4078856,2361464
4149070,2387600
4006752,2383237
4091398,2383832
4041287,2375682
4071811,2386008
4207874,2386257
4050322,2322833
4120851,2396053
3999240,2388265
4130722,2385256
4217156,2374612
4079237,2385638
4102715,2382863
4010532,2319306
4110182,2388463
4193383,2386454
4055435,2386882
3946259,2373656
4107627,2385042
4139955,2383104
3118856,1780741
None,None
None,None
None,None
1816407,1040889
4193094,2400862
4181118,2387795
3851703,2314216
4002950,2391739
4110428,2386679
4221308,2386737
4032166,2369230
4135259,2388389
4163011,2386361
4004303,2322145
4062834,2392412
4059258,2387053
4037130,2384112
4099974,2378067
4052821,2389874
4084707,2386805
4098257,2320501
3998075,2385861
4027305,2386769
4233430,2386362
4191488,2381313
4269845,2389629
4106437,2387402
3944501,2321823
4057651,2388743
4043106,2390339
4185905,2386311
4056758,2378908
4149749,2389179
4169135,2387703
3880797,2322706
4069941,2386942
4139369,2404045
4055251,2391291
4176430,2382362
4183850,2390670
4118386,2386921
3871803,2320303
4082492,2384959
4053370,2386430
4123078,2396601
4080114,2380860
4075345,2391951
4166605,2384846
3881210,2321744
4112604,2387533
4189247,2384299
4169558,2393281
4016906,2377384
3989266,2386405
3978870,2384088
3884762,2320905
3998139,2385242
4157082,2384036
4245633,2386518
4186707,2390264
3911857,2386690
4175138,2384461
4041406,2299148
4122694,2388784
4158558,2387186
4112492,2386627
4166792,2386137
4008312,2392528
4159474,2401522
4072130,2375619
4202992,2390255
4345140,2387649
4021608,2387132
4096045,2389743
4149611,2385928
4122708,2383372
4101298,2392627
4066852,2387390
4115604,2385708
4074891,2385581
3987260,2379345
4211852,2389721
4098893,2383816
3965147,2314806
0,4795
3540817,2037433
4204675,2386015
4132570,2388810
4158869,2371550
4175847,2389417
3961031,2383832
4062163,2365858
4161129,2384934
4168176,2397876
4049616,2387612
4066861,2375908
4167477,2388629
4008299,2384785
2448333,1404574
None,None
None,None
None,None
None,None
None,None
3875,9564
3564453,2055057
3991412,2387178
4154876,2391090
4132734,2368872
4169465,2391179
4015457,2383414
2247828,1340789
None,None
None,None
None,None
None,None
None,None
None,None
61971,35861
3952285,2387396
3960057,2384667
3923334,2385233
4152123,2366677
4199113,2393089
4187464,2385367
3992000,2353824
3998375,2387657
4216277,2384517
4052776,2355088
4089452,2377440
4212801,2388150
4117869,2384258
4020070,2385058
4097070,2385270
4070801,2385629
4202255,2383865
4256826,2377665
4172663,2388139
4002289,2391843
2658435,1516398
52864,41806
4104753,2386734
4138807,2390046
4019988,2383575
4090951,2372370
4089377,2386604
3998528,2386084
4024348,2368877
4198137,2386034
4081338,2387279
4082777,2386879
4059577,2316570
4143583,2385643
4177706,2384634
4124864,2368659
4189135,2387784
3917638,2387108
4144893,2387672
578675,328386
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
0,4829
3639697,2071030
4079678,2386433
4042977,2386668
4067355,2369758
4096942,2393173
4058836,2388618
4123202,2363832
3986795,2389598
4096708,2386972
4233213,2412550
4138092,2381472
3981476,2361913
3988979,2386916
3941113,2363344
3998313,2389051
3993712,2382854
4156083,2383330
4225709,2375285
4183564,2386854
3899992,2384414
4129311,2363458
4196746,2386947
4120314,2387795
4153613,2384066
4096705,2381323
4188938,2400048
3999302,2384126
2511895,1447577
None,None
None,None
None,None
None,None
None,None
None,None
None,None
5653,10816
3596723,2108513
4174098,2384941
4269758,2393351
4176075,2370151
3972340,2387215
4246809,2386824
4159793,2362468
4082909,2388795
4272372,2384341
4212883,2390731
4177261,2344724
4235310,2391457
4305927,2384337
4178179,2362324
4265551,2386391
4270991,2386321
4213430,2390590
4171803,2377793
4316232,2386661
4286038,2388873
4200515,2362525
4262435,2401445
4295406,2388072
4121846,2389410
4126204,2376476
4158222,2388739
4261954,2384495
2564331,1432901
None,None
None,None
None,None
5898,10870
4187237,2338474
4252186,2386402
4242650,2388000
4237165,2367202
4269745,2389915
4281889,2387923
4243546,2361390
4250267,2388081
4233623,2384444
4244756,2384238
4202697,2375974
4225503,2391171
4211499,2383918
4110233,2363516
4272887,2385408
4200307,2384319
4059938,2383438
4205232,2376706
4116589,2385830
4110836,2387227
4230810,2364494
4256840,2384773
4316162,2404200
4249918,2387213
4214942,2377592
4342634,2389632
4290555,2384092
4262430,2365711
4085985,2388047
4239701,2385698
4245854,2386774
4208115,2377655
4250698,2390226
4274283,2384244
4204605,2362461
4279853,2387150
4292978,2387529
4167396,2384312
641168,351584
4073389,2358512
4338463,2388720
4264133,2387195
4232921,2371521
4220529,2386013
4316350,2388873
4096807,2371913
4101127,2384566
4175066,2387815
4257000,2387027
4252575,2378912
4293868,2386849
4199698,2388280
4267450,2369434
4265672,2385301
4298753,2400113
4270575,2386656
4297449,2380469
4204652,2388834
4261745,2387638
4210594,2368198
4238415,2385147
4199508,2386805
4182392,2388736
4151097,2378393
4330382,2385262
4046264,2383597
4166182,2365407
4199695,2386469
4019541,2387371
4248250,2387168
4257482,2377639
11427242,6396582
3832132,2175822
4308925,2386591
4312479,2388046
4274274,2374082
4071663,2389569
4186701,2387385
4210724,2354573
4208453,2390761
4234990,2387016
4258569,2383835
4186885,2374505
4254811,2358895
4272995,2386149
4141715,2366301
4260126,2413693
4335875,2385571
4233991,2386180
4255691,2378686
4215352,2388604
4300685,2386224
4156216,2363864
4091059,2384994
4129737,2385941
4261644,2387128
4236037,2376187
4298697,2389143
4243661,2387980
4238461,2362663
4249167,2386916
4261162,2386987
4294935,2387021
4267371,2383877
4259381,2385425
4191570,2385684
4281014,2359494
4288382,2389024
4283752,2389409
4047062,2384132
4297548,2376153
4316213,2386330
4359435,2384718
4215388,2362485
4266594,2384666
4114636,2390658
4208410,2387801
674592,379208
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
5822,10877
3953741,2228083
4298875,2385308
4266900,2384925
4293122,2367382
4264464,2389645
4302832,2386205
4182224,2360839
4305100,2387886
4315813,2386729
4329013,2388216
4272548,2377193
4122126,2385850
4219588,2387619
4077766,2363069
4338408,2385075
4345284,2385760
4367699,2394228
4307512,2377624
4288283,2388694
4301005,2386145
4306234,2376753
4330119,2389070
4272395,2387334
4372273,2407739
4323211,2377507
4297871,2385523
4276988,2388346
4225340,2366026
4284937,2390030
4276748,2384597
4384149,2389899
4222472,2378865
4304085,2389345
4345782,2386448
4302985,2364961
4365228,2386116
4326085,2385011
4315359,2385723
4324037,2376377
4340838,2390860
4313840,2383955
2647681,1498126
None,None
None,None
None,None
None,None
None,None
0,4864
3778920,2155279
4367208,2387595
4356778,2387876
4337591,2365058
4294163,2387742
4376123,2384691
4244063,2359996
4289484,2400148
4347444,2387596
4318428,2384890
4313050,2381197
4307934,2388555
4331717,2385448
4264754,2362282
4302180,2388271
4372800,2383881
4355077,2387588
4321223,2378937
4221902,2388450
4335141,2386395
4313099,2362531
4355445,2387982
4362481,2384428
4339309,2390069
4327290,2381734
4302471,2410741
4348314,2387509
4289921,2362750
4298965,2388421
4294532,2384553
4336665,2389342
4317378,2376424
4340527,2396164
4350416,2387748
4182230,2362358
4270300,2385939
4354798,2386293
4314110,2387874
4234239,2379943
4351160,2403152
4363884,2386632
4311609,2369907
4354924,2385946
4299366,2386779
4347357,2386524
4317102,2376870
4338808,2385096
4222108,2388580
4176057,2364184
4363689,2387622
4357749,2388489
4362033,2385548
4274337,2376161
4394960,2393998
4275713,2391830
4221165,2363872
13819732,7584474
3765084,2089268
4340756,2383500
4285752,2389136
4304958,2366578
4354448,2388897
4384816,2389941
4270137,2362951
4151087,2385075
4372260,2386361
4351554,2387735
4340154,2377925
4322188,2387559
4269965,2386906
4334627,2366798
4371590,2401287
4378372,2385626
4349357,2383483
4289188,2381127
4229304,2385873
4251937,2389847
4316484,2367813
4304270,2385648
4381721,2384681
4340455,2383772
4356059,2383077
4371521,2388331
4352365,2388774
4367342,2375006
4321127,2390393
4392759,2388585
4366975,2387232
4354461,2379419
4368421,2396445
4382603,2383208
4347572,2367938
4240449,2386752
4395432,2383539
4325247,2383683
4347909,2381959
4352650,2389094
4377015,2383949
4316300,2371236
4409986,2390431
4381021,2387893
4387337,2384081
4351100,2381350
4387718,2402976
4284050,2387814
2790946,1521088
4023496,2235328
4371023,2387367
4360574,2383209
4328025,2368099
4385484,2385456
4344777,2383992
4345656,2361328
4370979,2392532
4392612,2386163
4370619,2383680
4363655,2378626
4387447,2390734
4428552,2388697
4331181,2364377
4386870,2393087
4404377,2386358
4365320,2383828
4302706,2379608
4272567,2386611
4395603,2387079
4364098,2366641
4404126,2391500
4351886,2383328
4392331,2383505
4335256,2380571
4396149,2388534
4399342,2387840
4296443,2367608
4407484,2391405
4402137,2404940
4371192,2384542
4345205,2377733
4393327,2386995
4382056,2385892
4226378,2361769
4390632,2390040
4358578,2389853
4368004,2382865
4345731,2380904
4395159,2388270
4349994,2386406
4354188,2363012
4387333,2388628
4407510,2394973
4363106,2384176
4375574,2381139
4396188,2388118
4329515,2384083
4333135,2363499
4347979,2390515
4412006,2392442
4379503,2388202
4335724,2378442
4400430,2391035
4384200,2387050
4329374,2367709
4399094,2388711
4376148,2391974
4392733,2384581
4365047,2377808
4399618,2385997
4405760,2402147
4268708,2322954
4396880,2386320
4341655,2388178
4252986,2384912
911771,497294
None,None
None,None
None,None
None,None
None,None
0,4732
4086984,2245394
4413664,2394952
4375847,2390113
4348910,2370661
4378500,2387670
4374210,2384305
4303685,2360182
4405592,2389866
4337823,2387490
4399160,2390040
4367672,2382080
4354837,2387822
4393003,2384821
4332726,2367973
4419538,2389120
4281624,2388018
4384522,2386013
4344192,2383016
4363896,2389187
4349118,2387488
4318892,2366609
4402262,2414803
4413015,2404511
4382001,2388750
4339153,2377066
4400640,2388433
4403477,2384339
4359124,2363861
4376986,2388594
4347039,2385260
4364261,2386555
4398241,2379711
4382287,2388553
4405083,2387143
4337009,2367662
4358897,2387257
4388217,2392794
4355068,2384372
4398524,2380498
4277930,2390576
4371890,2384052
4310935,2363950
4379903,2387074
4377482,2385009
4404052,2389340
4386425,2381929
4387986,2386753
4372494,2383991
4223718,2363639
4381061,2386251
4359899,2387130
4381048,2393840
4377376,2385556
4404094,2406149
4386133,2386631
4362753,2363888
4331541,2385196
4382343,2389191
4379574,2387475
644091,347541
None,None
None,None
7049,11724
3874956,2100768
4363320,2387653
4370460,2388549
4356486,2380655
4312088,2388358
4390627,2383466
4328721,2360667
4386992,2386681
4330848,2386834
4375209,2384645
4349024,2388691
4399420,2385121
4353235,2386568
4330140,2362629
4411957,2390386
4371489,2383698
4395938,2387566
4338345,2384401
4379237,2385745
4384085,2385719
4357562,2363126
4382542,2388160
4419370,2401310
4354258,2386930
4373747,2382031
4364855,2388919
4373354,2384089
4304386,2363122
4307065,2390433
4375135,2387412
4356359,2387121
4390579,2380825
4365775,2385103
4402292,2388505
4327504,2363070
4401875,2385060
4299345,2384252
4309709,2386856
4362025,2378270
4347944,2387374
4372971,2388276
4306775,2363125
4398306,2385589
4385037,2386723
4382917,2386131
4320208,2380163
4418586,2397641
4378907,2387092
4327956,2361773
4374515,2385139
4388030,2386199
4329250,2387496
4336879,2377394
4407603,2392915
4402781,2401824
4312033,2361652
4346443,2387067
4372119,2386884
4372392,2385287
4347648,2381558
4410398,2390671
4382626,2387773
4277554,2320868
4376763,2386414
4389822,2384236
4338620,2389026
4387074,2382109
4394311,2391100
4411618,2386867
4263583,2324344
4409454,2395709
4347076,2383858
4366841,2388797
1035621,551090
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
5049,10272
4001898,2193928
4380171,2387560
4246354,2387598
4313001,2371319
4388118,2395164
4358335,2387334
4323093,2359611
4368494,2386343
4365487,2375868
4329634,2383150
4251688,2393456
4383684,2393645
4374220,2384123
4238540,2364646
4357178,2388409
4372427,2383897
4390446,2386711
4396106,2379986
4371530,2385251
4395245,2383504
4349044,2364740
4389652,2388635
4384118,2386474
4364166,2388389
4361443,2378488
4387747,2388421
4392881,2384164
4313246,2364673
4404250,2385913
4368527,2386206
4383504,2385982
4374336,2398794
4378425,2393307
4379257,2393214
4326147,2362119
4385848,2385764
4359578,2385939
4379707,2387077
4378054,2378612
4391888,2389698
4348884,2387749
4324819,2364351
4384545,2386140
4407578,2387280
4374648,2383776
4366362,2377736
4411334,2385546
4372460,2384724
4377973,2367560
4380782,2383726
4336242,2383171
4376308,2383541
4402613,2381167
4381435,2389252
4380413,2387045
4376298,2371476
4398264,2387641
4367980,2387552
4315401,2383259
4400840,2379308
4306224,2389215
4364903,2383480
4302380,2360958
4457454,2410981
4396858,2384437
4423677,2385671
747655,404939
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
0,4856
3733128,2043292
4360133,2389659
4371788,2386172
4310297,2370584
4356254,2387628
4325433,2385391
4345091,2369324
4362370,2389347
4359125,2384961
4353991,2389624
4300005,2347717
4363332,2390425
4357687,2388634
4326470,2365119
4357368,2388747
4406891,2383963
4353087,2385276
4374693,2377503
4341704,2386721
4385206,2372190
4374005,2367851
4425166,2386749
4362477,2385392
4366436,2383371
4395135,2376974
4395563,2390037
4432718,2385840
4340332,2361265
4409548,2386199
4386128,2386424
4421445,2387730
4373214,2376132
4407865,2388746
4397725,2385027
4372036,2361956
4404087,2396584
4416267,2384552
4373075,2383675
1899367,1463982
4175465,2336407
4337867,2386433
4365835,2359578
4300882,2393952
4384928,2388153
4356190,2388114
4396831,2377031
4401845,2385658
4409458,2383071
4330408,2358552
4427250,2393424
4398773,2391178
4435829,2403206
4339540,2374076
4365946,2385207
4408260,2390142
4338860,2362258
4404503,2392736
4397440,2391538
4403003,2385838
4344492,2374875
4391948,2388713
4358921,2386461
4343862,2357171
4406838,2388426
4416310,2397584
4369526,2383642
4323280,2370566
4361354,2389129
4381506,2386759
4270646,2321258
4375476,2388241
4406680,2384283
4389494,2388062
4375466,2380505
4385132,2389548
4383549,2383460
4259118,2320341
4385662,2385442
4290272,2387885
4379172,2389540
4374435,2373220
4398325,2388645
4425102,2386801
3280911,1779322
None,None
None,None
None,None
982114,541146
4396101,2385738
4395362,2392505
4258159,2314122
4400952,2390005
4391440,2388493
4386199,2392267
4353744,2374898
4403385,2385722
4391265,2383541
4285738,2323078
4386032,2394067
4392763,2383550
4360234,2384602
4415521,2386668
4370186,2386333
4406225,2386251
4256541,2321260
4395773,2386714
4401199,2388514
4404687,2385685
4394179,2381043
4391493,2385983
4337202,2385928
4240212,2320184
4410125,2385251
4372841,2383026
4407406,2387848
4423005,2401086
4423310,2386018
4381144,2383075
4227912,2320332
4393156,2385172
4373671,2383511
4398016,2386761
4371663,2379396
4407286,2385860
4363738,2383836
4133309,2241859
4374676,2389203
4401428,2386440
4394876,2384338
4268700,2381415
4407437,2391945
4375120,2386591
4430264,2390710
4407531,2386181
4399236,2387793
4408025,2388208
4395655,2380927
4380313,2387900
4412169,2383754
4408738,2407776
4395442,2389109
4372675,2383986
4394053,2383927
4373157,2375450
4393259,2390238
4405996,2394233
4386710,2386703
4402061,2402111
4380848,2383460
4391395,2383484
4373065,2380008
4405855,2385788
4383637,2385414
4423312,2390219
4409594,2392004
4397993,2383514
4375914,2386011
4306959,2375645
4365214,2388098
4382226,2388625
4329863,2337054
None,None
None,None
None,None
None,None
None,None
None,None
None,None
40103,33382
4358844,2388200
4435740,2386041
4391927,2388142
4400777,2365326
4385098,2391289
4397535,2396393
4331536,2360634
4392129,2386853
4370498,2383743
4409819,2385362
4385379,2395266
4374373,2388431
4394439,2387300
4336539,2364681
4402993,2390544
4288895,2383354
4376425,2382951
4351516,2376322
4420888,2387869
4397247,2383738
4359543,2366942
4417681,2389377
4413268,2386642
4378670,2385033
4388967,2384752
4398973,2387456
4391953,2385861
4375514,2367017
4387723,2388970
4417913,2384761
4388516,2387250
4379434,2384079
3971913,2253042
2462050,1372124
231221,539345
1934407,1211570
840577,963297
0,0
